time,stage,id,entropy
0.25,0,bike,0.0
0.25,0,dut,3.871413475703435
0.25,0,foe1,0.0
0.25,0,foe2,0.0
0.25,0,foe3,0.0
0.25,0,ped,0.0
0.5,0,bike,0.0
0.5,0,dut,3.871413475703435
0.5,0,foe1,0.0
0.5,0,foe2,0.0
0.5,0,foe3,0.0
0.5,0,ped,0.0
0.75,0,bike,0.0
0.75,0,dut,3.871413475703435
0.75,0,foe1,0.0
0.75,0,foe2,0.0
0.75,0,foe3,0.0
0.75,0,ped,0.0
1.0,0,bike,0.0
1.0,0,dut,3.871413475703435
1.0,0,foe1,0.0
1.0,0,foe2,0.0
1.0,0,foe3,0.0
1.0,0,ped,0.0
1.25,0,bike,0.0
1.25,0,dut,3.871413475703435
1.25,0,foe1,0.0
1.25,0,foe2,0.0
1.25,0,foe3,0.0
1.25,0,ped,0.0
1.5,0,bike,0.0
1.5,0,dut,3.871413475703435
1.5,0,foe1,0.0
1.5,0,foe2,0.0
1.5,0,foe3,0.0
1.5,0,ped,0.0
1.75,0,bike,0.0
1.75,0,dut,3.871413475703435
1.75,0,foe1,0.0
1.75,0,foe2,0.0
1.75,0,foe3,0.0
1.75,0,ped,0.0
2.0,0,bike,0.0
2.0,0,dut,3.871413475703435
2.0,0,foe1,0.0
2.0,0,foe2,0.0
2.0,0,foe3,0.0
2.0,0,ped,0.0
2.25,0,bike,0.0
2.25,0,dut,3.871413475703435
2.25,0,foe1,0.0
2.25,0,foe2,0.0
2.25,0,foe3,0.0
2.25,0,ped,0.0
2.5,0,bike,0.0
2.5,0,dut,3.871413475703435
2.5,0,foe1,0.0
2.5,0,foe2,0.0
2.5,0,foe3,0.0
2.5,0,ped,0.0
2.75,0,bike,0.0
2.75,0,dut,3.871413475703435
2.75,0,foe1,0.0
2.75,0,foe2,0.0
2.75,0,foe3,0.0
2.75,0,ped,0.0
3.0,0,bike,0.0
3.0,0,dut,3.871413475703435
3.0,0,foe1,0.0
3.0,0,foe2,0.0
3.0,0,foe3,0.0
3.0,0,ped,0.0
3.25,0,bike,0.0
3.25,0,dut,3.871413475703435
3.25,0,foe1,0.0
3.25,0,foe2,0.0
3.25,0,foe3,0.0
3.25,0,ped,0.0
3.5,0,bike,0.0
3.5,0,dut,3.871413475703435
3.5,0,foe1,0.0
3.5,0,foe2,0.0
3.5,0,foe3,0.0
3.5,0,ped,0.0
3.75,0,bike,0.0
3.75,0,dut,3.871413475703435
3.75,0,foe1,0.0
3.75,0,foe2,0.0
3.75,0,foe3,0.0
3.75,0,ped,0.0
4.0,0,bike,0.0
4.0,0,dut,3.871413475703435
4.0,0,foe1,0.0
4.0,0,foe2,0.0
4.0,0,foe3,0.0
4.0,0,ped,0.0
4.25,0,bike,0.0
4.25,0,dut,3.871413475703435
4.25,0,foe1,0.0
4.25,0,foe2,0.0
4.25,0,foe3,0.0
4.25,0,ped,0.0
4.5,0,bike,0.0
4.5,0,dut,3.871413475703435
4.5,0,foe1,0.0
4.5,0,foe2,0.0
4.5,0,foe3,0.0
4.5,0,ped,0.0
4.75,0,bike,0.0
4.75,0,dut,3.871413475703435
4.75,0,foe1,0.0
4.75,0,foe2,0.0
4.75,0,foe3,0.0
4.75,0,ped,0.0
5.0,0,bike,0.0
5.0,0,dut,3.871413475703435
5.0,0,foe1,0.0
5.0,0,foe2,0.0
5.0,0,foe3,0.0
5.0,0,ped,0.0
5.25,0,bike,0.0
5.25,0,dut,3.871413475703435
5.25,0,foe1,0.0
5.25,0,foe2,0.0
5.25,0,foe3,0.0
5.25,0,ped,0.0
5.5,0,bike,0.0
5.5,0,dut,3.871413475703435
5.5,0,foe1,0.0
5.5,0,foe2,0.0
5.5,0,foe3,0.0
5.5,0,ped,0.0
5.75,0,bike,0.0
5.75,0,dut,3.871413475703435
5.75,0,foe1,0.0
5.75,0,foe2,0.0
5.75,0,foe3,0.0
5.75,0,ped,0.0
6.0,0,bike,0.0
6.0,0,dut,3.871413475703435
6.0,0,foe1,0.0
6.0,0,foe2,0.0
6.0,0,foe3,0.0
6.0,0,ped,0.0
6.25,0,bike,0.0
6.25,0,dut,3.871413475703435
6.25,0,foe1,0.0
6.25,0,foe2,0.0
6.25,0,foe3,0.0
6.25,0,ped,0.0
6.5,0,bike,0.0
6.5,0,dut,3.871413475703435
6.5,0,foe1,0.0
6.5,0,foe2,0.0
6.5,0,foe3,0.0
6.5,0,ped,0.0
6.75,0,bike,0.0
6.75,0,dut,3.871413475703435
6.75,0,foe1,0.0
6.75,0,foe2,0.0
6.75,0,foe3,0.0
6.75,0,ped,0.0
7.0,0,bike,0.0
7.0,0,dut,3.871413475703435
7.0,0,foe1,0.0
7.0,0,foe2,0.0
7.0,0,foe3,0.0
7.0,0,ped,0.0
7.25,0,bike,0.0
7.25,0,dut,3.871413475703435
7.25,0,foe1,0.0
7.25,0,foe2,0.0
7.25,0,foe3,0.0
7.25,0,ped,0.0
7.5,0,bike,0.0
7.5,0,dut,3.871413475703435
7.5,0,foe1,0.0
7.5,0,foe2,0.0
7.5,0,foe3,0.0
7.5,0,ped,0.0
7.75,0,bike,0.0
7.75,0,dut,3.871413475703435
7.75,0,foe1,0.0
7.75,0,foe2,0.0
7.75,0,foe3,0.0
7.75,0,ped,0.0
8.0,0,bike,0.0
8.0,0,dut,3.871413475703435
8.0,0,foe1,0.0
8.0,0,foe2,0.0
8.0,0,foe3,0.0
8.0,0,ped,0.0
8.25,0,bike,0.0
8.25,0,dut,3.871413475703435
8.25,0,foe1,0.0
8.25,0,foe2,0.0
8.25,0,foe3,0.0
8.25,0,ped,0.0
8.5,0,bike,0.0
8.5,0,dut,3.871413475703435
8.5,0,foe1,0.0
8.5,0,foe2,0.0
8.5,0,foe3,0.0
8.5,0,ped,0.0
8.75,0,bike,0.0
8.75,0,dut,3.871413475703435
8.75,0,foe1,0.0
8.75,0,foe2,0.0
8.75,0,foe3,0.0
8.75,0,ped,0.0
9.0,0,bike,0.0
9.0,0,dut,3.871413475703435
9.0,0,foe1,0.0
9.0,0,foe2,0.0
9.0,0,foe3,0.0
9.0,0,ped,0.0
9.25,0,bike,0.0
9.25,0,dut,3.871413475703435
9.25,0,foe1,0.0
9.25,0,foe2,0.0
9.25,0,foe3,0.0
9.25,0,ped,0.0
9.5,0,bike,0.0
9.5,0,dut,3.871413475703435
9.5,0,foe1,0.0
9.5,0,foe2,0.0
9.5,0,foe3,0.0
9.5,0,ped,0.0
9.75,0,bike,0.0
9.75,0,dut,3.871413475703435
9.75,0,foe1,0.0
9.75,0,foe2,0.0
9.75,0,foe3,0.0
9.75,0,ped,0.0
10.0,0,bike,0.0
10.0,0,dut,3.871413475703435
10.0,0,foe1,0.0
10.0,0,foe2,0.0
10.0,0,foe3,0.0
10.0,0,ped,0.0
10.25,0,bike,0.0
10.25,0,dut,3.871413475703435
10.25,0,foe1,0.0
10.25,0,foe2,0.0
10.25,0,foe3,0.0
10.25,0,ped,0.0
10.5,0,bike,0.0
10.5,0,dut,3.871413475703435
10.5,0,foe1,0.0
10.5,0,foe2,0.0
10.5,0,foe3,0.0
10.5,0,ped,0.0
10.75,0,bike,0.0
10.75,0,dut,3.871413475703435
10.75,0,foe1,0.0
10.75,0,foe2,0.0
10.75,0,foe3,0.0
10.75,0,ped,0.0
11.0,0,bike,0.0
11.0,0,dut,3.871413475703435
11.0,0,foe1,0.0
11.0,0,foe2,0.0
11.0,0,foe3,0.0
11.0,0,ped,0.0
11.25,0,bike,0.0
11.25,0,dut,3.871413475703435
11.25,0,foe1,0.0
11.25,0,foe2,0.0
11.25,0,foe3,0.0
11.25,0,ped,0.0
11.5,0,bike,0.0
11.5,0,dut,3.871413475703435
11.5,0,foe1,0.0
11.5,0,foe2,0.0
11.5,0,foe3,0.0
11.5,0,ped,0.0
11.75,0,bike,0.0
11.75,0,dut,3.871413475703435
11.75,0,foe1,0.0
11.75,0,foe2,0.0
11.75,0,foe3,0.0
11.75,0,ped,0.0
12.0,0,bike,0.0
12.0,0,dut,3.871413475703435
12.0,0,foe1,0.0
12.0,0,foe2,0.0
12.0,0,foe3,0.0
12.0,0,ped,0.0
12.25,0,bike,0.0
12.25,0,dut,3.871413475703435
12.25,0,foe1,0.0
12.25,0,foe2,0.0
12.25,0,foe3,0.0
12.25,0,ped,0.0
12.5,0,bike,0.0
12.5,0,dut,3.871413475703435
12.5,0,foe1,0.0
12.5,0,foe2,0.0
12.5,0,foe3,0.0
12.5,0,ped,0.0
12.75,0,bike,0.0
12.75,0,dut,3.871413475703435
12.75,0,foe1,0.0
12.75,0,foe2,0.0
12.75,0,foe3,0.0
12.75,0,ped,0.0
13.0,0,bike,0.0
13.0,0,dut,3.871413475703435
13.0,0,foe1,0.0
13.0,0,foe2,0.0
13.0,0,foe3,0.0
13.0,0,ped,0.0
13.25,0,bike,0.0
13.25,0,dut,3.871413475703435
13.25,0,foe1,0.0
13.25,0,foe2,0.0
13.25,0,foe3,0.0
13.25,0,ped,0.0
13.5,0,bike,0.0
13.5,0,dut,3.871413475703435
13.5,0,foe1,0.0
13.5,0,foe2,0.0
13.5,0,foe3,0.0
13.5,0,ped,0.0
13.75,0,bike,0.0
13.75,0,dut,3.871413475703435
13.75,0,foe1,0.0
13.75,0,foe2,0.0
13.75,0,foe3,0.0
13.75,0,ped,0.0
14.0,0,bike,0.0
14.0,0,dut,3.871413475703435
14.0,0,foe1,0.0
14.0,0,foe2,0.0
14.0,0,foe3,0.0
14.0,0,ped,0.0
14.25,0,bike,0.0
14.25,0,dut,3.871413475703435
14.25,0,foe1,0.0
14.25,0,foe2,0.0
14.25,0,foe3,0.0
14.25,0,ped,0.0
14.5,0,bike,0.0
14.5,0,dut,3.871413475703435
14.5,0,foe1,0.0
14.5,0,foe2,0.0
14.5,0,foe3,0.0
14.5,0,ped,0.0
14.75,0,bike,0.0
14.75,0,dut,3.871413475703435
14.75,0,foe1,0.0
14.75,0,foe2,0.0
14.75,0,foe3,0.0
14.75,0,ped,0.0
15.0,0,bike,0.0
15.0,0,dut,3.871413475703435
15.0,0,foe1,0.0
15.0,0,foe2,0.0
15.0,0,foe3,0.0
15.0,0,ped,0.0
15.25,0,bike,0.0
15.25,0,dut,3.871413475703435
15.25,0,foe1,0.0
15.25,0,foe2,0.0
15.25,0,foe3,0.0
15.25,0,ped,0.0
15.5,0,bike,0.0
15.5,0,dut,3.871413475703435
15.5,0,foe1,0.0
15.5,0,foe2,0.0
15.5,0,foe3,0.0
15.5,0,ped,0.0
15.75,0,bike,0.0
15.75,0,dut,3.871413475703435
15.75,0,foe1,0.0
15.75,0,foe2,0.0
15.75,0,foe3,0.0
15.75,0,ped,0.0
16.0,0,bike,0.0
16.0,0,dut,3.871413475703435
16.0,0,foe1,0.0
16.0,0,foe2,0.0
16.0,0,foe3,0.0
16.0,0,ped,0.0
16.25,0,bike,0.0
16.25,0,dut,3.871413475703435
16.25,0,foe1,0.0
16.25,0,foe2,0.0
16.25,0,foe3,0.0
16.25,0,ped,0.0
16.5,0,bike,0.0
16.5,0,dut,3.871413475703435
16.5,0,foe1,0.0
16.5,0,foe2,0.0
16.5,0,foe3,0.0
16.5,0,ped,0.0
16.75,0,bike,0.0
16.75,0,dut,3.871413475703435
16.75,0,foe1,0.0
16.75,0,foe2,0.0
16.75,0,foe3,0.0
16.75,0,ped,0.0
17.0,0,bike,0.0
17.0,0,dut,3.871413475703435
17.0,0,foe1,0.0
17.0,0,foe2,0.0
17.0,0,foe3,0.0
17.0,0,ped,0.0
17.25,0,bike,0.0
17.25,0,dut,3.871413475703435
17.25,0,foe1,0.0
17.25,0,foe2,0.0
17.25,0,foe3,0.0
17.25,0,ped,0.0
17.5,0,bike,0.0
17.5,0,dut,3.871413475703435
17.5,0,foe1,0.0
17.5,0,foe2,0.0
17.5,0,foe3,0.0
17.5,0,ped,0.0
17.75,0,bike,0.0
17.75,0,dut,3.871413475703435
17.75,0,foe1,0.0
17.75,0,foe2,0.0
17.75,0,foe3,0.0
17.75,0,ped,0.0
18.0,0,bike,0.0
18.0,0,dut,3.871413475703435
18.0,0,foe1,0.0
18.0,0,foe2,0.0
18.0,0,foe3,0.0
18.0,0,ped,0.0
18.25,0,bike,0.0
18.25,0,dut,3.871413475703435
18.25,0,foe1,0.0
18.25,0,foe2,0.0
18.25,0,foe3,0.0
18.25,0,ped,0.0
18.5,0,bike,0.0
18.5,0,dut,3.871413475703435
18.5,0,foe1,0.0
18.5,0,foe2,0.0
18.5,0,foe3,0.0
18.5,0,ped,0.0
18.75,0,bike,0.0
18.75,0,dut,3.871413475703435
18.75,0,foe1,0.0
18.75,0,foe2,0.0
18.75,0,foe3,0.0
18.75,0,ped,0.0
19.0,0,bike,0.0
19.0,0,dut,3.871413475703435
19.0,0,foe1,0.0
19.0,0,foe2,0.0
19.0,0,foe3,0.0
19.0,0,ped,0.0
19.25,0,bike,0.0
19.25,0,dut,3.871413475703435
19.25,0,foe1,0.0
19.25,0,foe2,0.0
19.25,0,foe3,0.0
19.25,0,ped,0.0
19.5,0,bike,0.0
19.5,0,dut,3.871413475703435
19.5,0,foe1,11.614240427110305
19.5,0,foe2,0.0
19.5,0,foe3,0.0
19.5,0,ped,0.0
19.75,0,bike,0.0
19.75,0,dut,3.871413475703435
19.75,0,foe1,15.48565390281374
19.75,0,foe2,0.0
19.75,0,foe3,0.0
19.75,0,ped,0.0
20.0,0,bike,0.0
20.0,0,dut,3.871413475703435
20.0,0,foe1,19.357096160568585
20.0,0,foe2,0.0
20.0,0,foe3,0.0
20.0,0,ped,0.0
20.25,0,bike,0.0
20.25,0,dut,3.871413475703435
20.25,0,foe1,20.49808535003463
20.25,0,foe2,0.0
20.25,0,foe3,0.0
20.25,0,ped,0.0
20.5,0,bike,0.0
20.5,0,dut,3.871413475703435
20.5,0,foe1,21.028325638277078
20.5,0,foe2,0.0
20.5,0,foe3,0.0
20.5,0,ped,0.0
20.75,0,bike,0.0
20.75,0,dut,3.871413475703435
20.75,0,foe1,20.00274814812853
20.75,0,foe2,0.0
20.75,0,foe3,0.0
20.75,0,ped,0.0
21.0,0,bike,0.0
21.0,0,dut,3.871413475703435
21.0,0,foe1,18.713137425744296
21.0,0,foe2,0.0
21.0,0,foe3,0.0
21.0,0,ped,0.0
21.25,0,bike,0.0
21.25,0,dut,3.871413475703435
21.25,0,foe1,16.131334672425094
21.25,0,foe2,0.0
21.25,0,foe3,0.0
21.25,0,ped,0.0
21.5,0,bike,0.0
21.5,0,dut,3.871413475703435
21.5,0,foe1,12.757009215466235
21.5,0,foe2,0.0
21.5,0,foe3,0.0
21.5,0,ped,0.0
21.75,0,bike,0.0
21.75,0,dut,3.871413475703435
21.75,0,foe1,11.352229368237689
21.75,0,foe2,0.0
21.75,0,foe3,0.0
21.75,0,ped,0.0
22.0,0,bike,0.0
22.0,0,dut,3.871413475703435
22.0,0,foe1,7.515463532756018
22.0,0,foe2,0.0
22.0,0,foe3,0.0
22.0,0,ped,0.0
22.25,0,bike,0.0
22.25,0,dut,3.871413475703435
22.25,0,foe1,2.7667939612462233
22.25,0,foe2,0.0
22.25,0,foe3,0.0
22.25,0,ped,0.0
22.5,0,bike,0.0
22.5,0,dut,3.871413475703435
22.5,0,foe1,0.0017508168384756185
22.5,0,foe2,0.0
22.5,0,foe3,0.0
22.5,0,ped,0.0
22.75,0,bike,0.0
22.75,0,dut,3.871413475703435
22.75,0,foe1,0.0
22.75,0,foe2,0.0
22.75,0,foe3,0.0
22.75,0,ped,0.0
23.0,0,bike,0.0
23.0,0,dut,3.871413475703435
23.0,0,foe1,0.0
23.0,0,foe2,0.0
23.0,0,foe3,0.0
23.0,0,ped,0.0
23.25,1,bike,0.0
23.25,1,dut,3.871413475703435
23.25,1,foe1,0.0
23.25,1,foe2,0.0
23.25,1,foe3,0.0
23.25,1,ped,0.0
23.5,1,bike,0.0
23.5,1,dut,3.871413475703435
23.5,1,foe1,0.0
23.5,1,foe2,0.0
23.5,1,foe3,0.0
23.5,1,ped,0.0
23.75,1,bike,0.0
23.75,1,dut,3.871413475703435
23.75,1,foe1,0.0
23.75,1,foe2,0.0
23.75,1,foe3,0.0
23.75,1,ped,0.0
24.0,1,bike,0.0
24.0,1,dut,3.871413475703435
24.0,1,foe1,0.0
24.0,1,foe2,0.0
24.0,1,foe3,0.0
24.0,1,ped,0.0
24.25,1,bike,0.0
24.25,1,dut,3.871413475703435
24.25,1,foe1,0.0
24.25,1,foe2,0.0
24.25,1,foe3,0.0
24.25,1,ped,0.0
24.5,1,bike,0.0
24.5,1,dut,3.871413475703435
24.5,1,foe1,0.0
24.5,1,foe2,0.0
24.5,1,foe3,0.0
24.5,1,ped,0.0
24.75,1,bike,0.0
24.75,1,dut,3.871413475703435
24.75,1,foe1,0.0017795988898838331
24.75,1,foe2,0.0
24.75,1,foe3,0.0
24.75,1,ped,0.0
25.0,1,bike,0.0
25.0,1,dut,3.871413475703435
25.0,1,foe1,0.26554147460097677
25.0,1,foe2,0.0
25.0,1,foe3,0.0
25.0,1,ped,0.0
25.25,1,bike,0.0
25.25,1,dut,3.871413475703435
25.25,1,foe1,1.709436315710029
25.25,1,foe2,0.0
25.25,1,foe3,0.0
25.25,1,ped,0.0
25.5,1,bike,0.0
25.5,1,dut,3.871413475703435
25.5,1,foe1,4.403206698772593
25.5,1,foe2,0.0
25.5,1,foe3,0.0
25.5,1,ped,0.0
25.75,1,bike,0.0
25.75,1,dut,3.871413475703435
25.75,1,foe1,6.3007117091877
25.75,1,foe2,0.0
25.75,1,foe3,0.0
25.75,1,ped,0.0
26.0,1,bike,0.0
26.0,1,dut,3.871413475703435
26.0,1,foe1,8.658232321111948
26.0,1,foe2,0.0
26.0,1,foe3,0.0
26.0,1,ped,0.0
26.25,1,bike,0.0
26.25,1,dut,3.871413475703435
26.25,1,foe1,9.415864810056659
26.25,1,foe2,0.0
26.25,1,foe3,0.0
26.25,1,ped,0.0
26.5,1,bike,0.0
26.5,1,dut,3.871413475703435
26.5,1,foe1,10.775133605202663
26.5,1,foe2,0.0
26.5,1,foe3,0.0
26.5,1,ped,0.0
26.75,1,bike,0.0
26.75,1,dut,3.871413475703435
26.75,1,foe1,12.034337376960694
26.75,1,foe2,0.0
26.75,1,foe3,0.0
26.75,1,ped,0.0
27.0,1,bike,0.0
27.0,1,dut,3.871413475703435
27.0,1,foe1,13.514641704410947
27.0,1,foe2,0.0
27.0,1,foe3,0.0
27.0,1,ped,0.0
27.25,1,bike,0.0
27.25,1,dut,3.871413475703435
27.25,1,foe1,14.11283394103811
27.25,1,foe2,0.0
27.25,1,foe3,0.0
27.25,1,ped,0.0
27.5,1,bike,0.0
27.5,1,dut,3.871413475703435
27.5,1,foe1,15.026743940019294
27.5,1,foe2,0.0
27.5,1,foe3,0.0
27.5,1,ped,0.0
27.75,1,bike,0.0
27.75,1,dut,3.871413475703435
27.75,1,foe1,16.401059272518825
27.75,1,foe2,0.0
27.75,1,foe3,0.0
27.75,1,ped,0.0
28.0,1,bike,0.0
28.0,1,dut,3.871413475703435
28.0,1,foe1,17.158662979412124
28.0,1,foe2,0.0
28.0,1,foe3,0.0
28.0,1,ped,0.0
28.25,1,bike,0.0
28.25,1,dut,3.871413475703435
28.25,1,foe1,17.685837900808686
28.25,1,foe2,0.0
28.25,1,foe3,0.0
28.25,1,ped,0.0
28.5,1,bike,0.0
28.5,1,dut,3.871413475703435
28.5,1,foe1,18.252476646111376
28.5,1,foe2,0.0
28.5,1,foe3,0.0
28.5,1,ped,0.0
28.75,1,bike,0.0
28.75,1,dut,3.871413475703435
28.75,1,foe1,18.747813848017472
28.75,1,foe2,0.0
28.75,1,foe3,0.0
28.75,1,ped,0.0
29.0,1,bike,0.0
29.0,1,dut,3.871413475703435
29.0,1,foe1,19.129703959866326
29.0,1,foe2,0.0
29.0,1,foe3,0.0
29.0,1,ped,0.0
29.25,1,bike,0.0
29.25,1,dut,3.871413475703435
29.25,1,foe1,19.39346583557742
29.25,1,foe2,0.0
29.25,1,foe3,0.0
29.25,1,ped,0.0
29.5,1,bike,0.0
29.5,1,dut,3.871413475703435
29.5,1,foe1,19.39346583557742
29.5,1,foe2,0.0
29.5,1,foe3,0.0
29.5,1,ped,0.0
29.75,1,bike,0.0
29.75,1,dut,3.871413475703435
29.75,1,foe1,19.62082925422827
29.75,1,foe2,0.0
29.75,1,foe3,0.0
29.75,1,ped,0.0
30.0,1,bike,0.0
30.0,1,dut,3.871413475703435
30.0,1,foe1,19.62082925422827
30.0,1,foe2,0.0
30.0,1,foe3,0.0
30.0,1,ped,0.0
30.25,1,bike,0.0
30.25,1,dut,3.871413475703435
30.25,1,foe1,19.62082925422827
30.25,1,foe2,0.0
30.25,1,foe3,0.0
30.25,1,ped,0.0
30.5,1,bike,0.0
30.5,1,dut,3.871413475703435
30.5,1,foe1,19.62082925422827
30.5,1,foe2,0.0
30.5,1,foe3,0.0
30.5,1,ped,0.0
30.75,1,bike,0.0
30.75,1,dut,3.871413475703435
30.75,1,foe1,19.62082925422827
30.75,1,foe2,0.0
30.75,1,foe3,0.0
30.75,1,ped,0.0
31.0,1,bike,0.0
31.0,1,dut,3.871413475703435
31.0,1,foe1,19.62082925422827
31.0,1,foe2,0.0
31.0,1,foe3,0.0
31.0,1,ped,0.0
31.25,1,bike,0.0
31.25,1,dut,3.871413475703435
31.25,1,foe1,19.62082925422827
31.25,1,foe2,0.0
31.25,1,foe3,0.0
31.25,1,ped,0.0
31.5,1,bike,0.0
31.5,1,dut,3.871413475703435
31.5,1,foe1,19.39346583557742
31.5,1,foe2,0.0
31.5,1,foe3,0.0
31.5,1,ped,0.0
31.75,1,bike,0.0
31.75,1,dut,3.871413475703435
31.75,1,foe1,19.39346583557742
31.75,1,foe2,0.0
31.75,1,foe3,0.0
31.75,1,ped,0.0
32.0,1,bike,0.0
32.0,1,dut,3.871413475703435
32.0,1,foe1,19.357096160568585
32.0,1,foe2,0.0
32.0,1,foe3,0.0
32.0,1,ped,0.0
32.25,1,bike,0.0
32.25,1,dut,3.871413475703435
32.25,1,foe1,19.357067378517176
32.25,1,foe2,0.0
32.25,1,foe3,0.0
32.25,1,ped,0.0
32.5,1,bike,0.0
32.5,1,dut,3.871413475703435
32.5,1,foe1,15.48565390281374
32.5,1,foe2,0.0
32.5,1,foe3,0.0
32.5,1,ped,0.0
32.75,1,bike,0.0
32.75,1,dut,3.871413475703435
32.75,1,foe1,15.48565390281374
32.75,1,foe2,0.0
32.75,1,foe3,0.0
32.75,1,ped,0.0
33.0,1,bike,0.0
33.0,1,dut,3.871413475703435
33.0,1,foe1,15.48565390281374
33.0,1,foe2,0.0
33.0,1,foe3,0.0
33.0,1,ped,0.0
33.25,1,bike,0.0
33.25,1,dut,3.871413475703435
33.25,1,foe1,15.48565390281374
33.25,1,foe2,0.0
33.25,1,foe3,0.0
33.25,1,ped,0.0
33.5,1,bike,0.0
33.5,1,dut,3.871413475703435
33.5,1,foe1,15.48565390281374
33.5,1,foe2,0.0
33.5,1,foe3,0.0
33.5,1,ped,0.0
33.75,1,bike,0.0
33.75,1,dut,3.871413475703435
33.75,1,foe1,15.48565390281374
33.75,1,foe2,0.0
33.75,1,foe3,0.0
33.75,1,ped,0.0
34.0,1,bike,0.0
34.0,1,dut,3.871413475703435
34.0,1,foe1,11.614240427110305
34.0,1,foe2,0.0
34.0,1,foe3,0.0
34.0,1,ped,0.0
34.25,1,bike,0.0
34.25,1,dut,3.871413475703435
34.25,1,foe1,11.614240427110305
34.25,1,foe2,0.0
34.25,1,foe3,0.0
34.25,1,ped,0.0
34.5,1,bike,0.0
34.5,1,dut,3.871413475703435
34.5,1,foe1,11.614240427110305
34.5,1,foe2,0.0
34.5,1,foe3,0.0
34.5,1,ped,0.0
34.75,1,bike,0.0
34.75,1,dut,3.871413475703435
34.75,1,foe1,11.614240427110305
34.75,1,foe2,0.0
34.75,1,foe3,0.0
34.75,1,ped,0.0
35.0,1,bike,0.0
35.0,1,dut,3.871413475703435
35.0,1,foe1,0.0
35.0,1,foe2,0.0
35.0,1,foe3,0.0
35.0,1,ped,0.0
35.25,1,bike,0.0
35.25,1,dut,3.871413475703435
35.25,1,foe1,0.0
35.25,1,foe2,0.0
35.25,1,foe3,0.0
35.25,1,ped,0.0
35.5,1,bike,0.0
35.5,1,dut,3.871413475703435
35.5,1,foe1,0.0
35.5,1,foe2,0.0
35.5,1,foe3,0.0
35.5,1,ped,0.0
35.75,1,bike,0.0
35.75,1,dut,3.871413475703435
35.75,1,foe1,0.0
35.75,1,foe2,0.0
35.75,1,foe3,0.0
35.75,1,ped,0.0
36.0,1,bike,0.0
36.0,1,dut,3.871413475703435
36.0,1,foe1,0.0
36.0,1,foe2,0.0
36.0,1,foe3,0.0
36.0,1,ped,0.0
36.25,1,bike,0.0
36.25,1,dut,3.871413475703435
36.25,1,foe1,0.0
36.25,1,foe2,0.0
36.25,1,foe3,0.0
36.25,1,ped,0.0
36.5,1,bike,0.0
36.5,1,dut,3.871413475703435
36.5,1,foe1,0.0
36.5,1,foe2,0.0
36.5,1,foe3,0.0
36.5,1,ped,0.0
36.75,1,bike,0.0
36.75,1,dut,3.871413475703435
36.75,1,foe1,0.0
36.75,1,foe2,0.0
36.75,1,foe3,0.0
36.75,1,ped,0.0
37.0,1,bike,0.0
37.0,1,dut,3.871413475703435
37.0,1,foe1,0.0
37.0,1,foe2,0.0
37.0,1,foe3,0.0
37.0,1,ped,0.0
37.25,1,bike,0.0
